-3.63,0.0011559,3.0216e-08,9.1204e-13,1.1466e-23
-3.62,0.0011699,3.3094e-08,1.0165e-12,1.4947e-23
-3.61,0.0011839,3.6234e-08,1.1327e-12,1.947e-23
-3.6,0.0011981,3.9659e-08,1.2618e-12,2.5344e-23
-3.59,0.0012123,4.3392e-08,1.4052e-12,3.2965e-23
-3.58,0.0012266,4.7462e-08,1.5646e-12,4.2847e-23
-3.57,0.001241,5.1895e-08,1.7416e-12,5.5652e-23
-3.56,0.0012555,5.6724e-08,1.9381e-12,7.223e-23
-3.55,0.0012701,6.1981e-08,2.1562e-12,9.3678e-23
-3.54,0.0012847,6.7703e-08,2.3982e-12,1.2141e-22
-3.53,0.0012995,7.3929e-08,2.6667e-12,1.5723e-22
-3.52,0.0013143,8.0699e-08,2.9645e-12,2.0347e-22
-3.51,0.0013292,8.806e-08,3.2946e-12,2.6312e-22
-3.5,0.0013441,9.6061e-08,3.6606e-12,3.4e-22
-3.49,0.0013591,1.0475e-07,4.0662e-12,4.3904e-22
-3.48,0.0013742,1.1419e-07,4.5156e-12,5.665e-22
-3.47,0.0013894,1.2444e-07,5.0133e-12,7.3044e-22
-3.46,0.0014047,1.3557e-07,5.5645e-12,9.4114e-22
-3.45,0.00142,1.4764e-07,6.1746e-12,1.2117e-21
-3.44,0.0014354,1.6073e-07,6.8498e-12,1.559e-21
-3.43,0.0014508,1.7492e-07,7.5969e-12,2.0043e-21
-3.42,0.0014664,1.903e-07,8.4233e-12,2.5749e-21
-3.41,0.001482,2.0696e-07,9.3372e-12,3.3055e-21
-3.4,0.0014976,2.2501e-07,1.0347e-11,4.2404e-21
-3.39,0.0015133,2.4455e-07,1.1464e-11,5.4357e-21
-3.38,0.0015291,2.657e-07,1.2698e-11,6.9628e-21
-3.37,0.0015449,2.8858e-07,1.4061e-11,8.9125e-21
-3.36,0.0015608,3.1332e-07,1.5566e-11,1.14e-20
-3.35,0.0015767,3.4007e-07,1.7228e-11,1.4571e-20
-3.34,0.0015927,3.6899e-07,1.9063e-11,1.861e-20
-3.33,0.0016088,4.0022e-07,2.1087e-11,2.3752e-20
-3.32,0.0016249,4.3396e-07,2.332e-11,3.0292e-20
-3.31,0.001641,4.7038e-07,2.5783e-11,3.8605e-20
-3.3,0.0016572,5.0969e-07,2.8498e-11,4.9163e-20
-3.29,0.0016734,5.5209e-07,3.1492e-11,6.2563e-20
-3.28,0.0016897,5.9783e-07,3.4791e-11,7.9557e-20
-3.27,0.001706,6.4714e-07,3.8425e-11,1.0109e-19
-3.26,0.0017224,7.0027e-07,4.2428e-11,1.2837e-19
-3.25,0.0017388,7.5752e-07,4.6836e-11,1.6288e-19
-3.24,0.0017552,8.1918e-07,5.1688e-11,2.0652e-19
-3.23,0.0017716,8.8555e-07,5.7029e-11,2.6166e-19
-3.22,0.0017881,9.5698e-07,6.2904e-11,3.3129e-19
-3.21,0.0018047,1.0338e-06,6.9367e-11,4.1913e-19
-3.2,0.0018212,1.1165e-06,7.6474e-11,5.2988e-19
-3.19,0.0018378,1.2053e-06,8.4288e-11,6.694e-19
-3.18,0.0018544,1.3008e-06,9.2875e-11,8.4505e-19
-3.17,0.001871,1.4034e-06,1.0231e-10,1.066e-18
-3.16,0.0018876,1.5135e-06,1.1268e-10,1.3437e-18
-3.15,0.0019043,1.6318e-06,1.2406e-10,1.6926e-18
-3.14,0.001921,1.7587e-06,1.3656e-10,2.1305e-18
-3.13,0.0019377,1.8948e-06,1.5027e-10,2.6798e-18
-3.12,0.0019544,2.0408e-06,1.6533e-10,3.3681e-18
-3.11,0.0019711,2.1973e-06,1.8184e-10,4.2302e-18
-3.1,0.0019878,2.3651e-06,1.9995e-10,5.3091e-18
-3.09,0.0020045,2.5447e-06,2.1981e-10,6.6583e-18
-3.08,0.0020212,2.7371e-06,2.4157e-10,8.3443e-18
-3.07,0.0020379,2.9431e-06,2.6542e-10,1.045e-17
-3.06,0.0020546,3.1635e-06,2.9155e-10,1.3076e-17
-3.05,0.0020713,3.3992e-06,3.2017e-10,1.6352e-17
-3.04,0.002088,3.6513e-06,3.5151e-10,2.0432e-17
-3.03,0.0021047,3.9208e-06,3.8582e-10,2.5513e-17
-3.02,0.0021214,4.2088e-06,4.2336e-10,3.1833e-17
